#  E (eV)   dos(E)     Int dos(E) EFermi =    5.968 eV
 -29.536  0.1224E-83  0.5693E-84
 -29.535  0.1224E-83  0.5705E-84
 -29.534  0.1224E-83  0.5717E-84
 -29.533  0.1224E-83  0.5729E-84
 -29.532  0.1224E-83  0.5742E-84
 -29.531  0.1224E-83  0.5754E-84
 -29.530  0.1224E-83  0.5766E-84
 -29.529  0.1224E-83  0.5778E-84
 -29.528  0.1224E-83  0.5791E-84
 -29.527  0.1224E-83  0.5803E-84
 -29.526  0.1224E-83  0.5815E-84
 -29.525  0.1224E-83  0.5827E-84
 -29.524  0.1224E-83  0.5840E-84
 -29.523  0.1224E-83  0.5852E-84
 -29.522  0.1224E-83  0.5864E-84
 -29.521  0.1224E-83  0.5876E-84
 -29.520  0.1224E-83  0.5889E-84
 -29.519  0.1224E-83  0.5901E-84
 -29.518  0.1224E-83  0.5913E-84
 -29.517  0.1224E-83  0.5925E-84
 -29.516  0.1224E-83  0.5938E-84
 -29.515  0.1224E-83  0.5950E-84
 -29.514  0.1224E-83  0.5962E-84
 -29.513  0.1224E-83  0.5974E-84
 -29.512  0.1224E-83  0.5987E-84
 -29.511  0.1224E-83  0.5999E-84
 -29.510  0.1224E-83  0.6011E-84
 -29.509  0.1224E-83  0.6023E-84
 -29.508  0.1224E-83  0.6036E-84
 -29.507  0.1224E-83  0.6048E-84
 -29.506  0.1224E-83  0.6060E-84
 -29.505  0.1224E-83  0.6072E-84
 -29.504  0.1224E-83  0.6084E-84
 -29.503  0.1224E-83  0.6097E-84
 -29.502  0.1224E-83  0.6109E-84
 -29.501  0.1224E-83  0.6121E-84
 -29.500  0.1224E-83  0.6133E-84
 -29.499  0.1224E-83  0.6146E-84
 -29.498  0.1224E-83  0.6158E-84
 -29.497  0.1224E-83  0.6170E-84
 -29.496  0.1224E-83  0.6182E-84
 -29.495  0.1224E-83  0.6195E-84
 -29.494  0.1224E-83  0.6207E-84
 -29.493  0.1224E-83  0.6219E-84
 -29.492  0.1224E-83  0.6231E-84
 -29.491  0.1224E-83  0.6244E-84
 -29.490  0.1224E-83  0.6256E-84
 -29.489  0.1224E-83  0.6268E-84
 -29.488  0.1224E-83  0.6280E-84
 -29.487  0.1224E-83  0.6293E-84
 -29.486  0.1224E-83  0.6305E-84
 -29.485  0.1224E-83  0.6317E-84
 -29.484  0.1224E-83  0.6329E-84
 -29.483  0.1224E-83  0.6342E-84
 -29.482  0.1224E-83  0.6354E-84
 -29.481  0.1224E-83  0.6366E-84
 -29.480  0.1224E-83  0.6378E-84
 -29.479  0.1224E-83  0.6391E-84
 -29.478  0.1224E-83  0.6403E-84
 -29.477  0.1224E-83  0.6415E-84
 -29.476  0.1224E-83  0.6427E-84
 -29.475  0.1224E-83  0.6440E-84
 -29.474  0.1224E-83  0.6452E-84
 -29.473  0.1224E-83  0.6464E-84
 -29.472  0.1224E-83  0.6476E-84
 -29.471  0.1224E-83  0.6488E-84
 -29.470  0.1224E-83  0.6501E-84
 -29.469  0.1224E-83  0.6513E-84
 -29.468  0.1224E-83  0.6525E-84
 -29.467  0.1224E-83  0.6537E-84
 -29.466  0.1224E-83  0.6550E-84
 -29.465  0.1224E-83  0.6562E-84
 -29.464  0.1224E-83  0.6574E-84
 -29.463  0.1224E-83  0.6586E-84
 -29.462  0.1224E-83  0.6599E-84
 -29.461  0.1224E-83  0.6611E-84
 -29.460  0.1224E-83  0.6623E-84
 -29.459  0.1224E-83  0.6635E-84
 -29.458  0.1224E-83  0.6648E-84
